,select,amazon_url,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12
194,True,https://www.amazon.com/Sounds-Relaxation/b?ie=UTF8&node=9408774011,Apps & Games,Music & Audio,Sounds & Relaxation,,,,,,,,,
195,True,https://www.amazon.com/News/b?ie=UTF8&node=9408802011,Apps & Games,News,,,,,,,,,,
196,True,https://www.amazon.com/Feed-Aggregators/b?ie=UTF8&node=9408804011,Apps & Games,News,Feed Aggregators,,,,,,,,,
197,True,https://www.amazon.com/Newspapers/b?ie=UTF8&node=9408847011,Apps & Games,News,Newspapers,,,,,,,,,
198,True,https://www.amazon.com/Sports-Fan-News/b?ie=UTF8&node=9408895011,Apps & Games,News,Sports Fan News,,,,,,,,,
199,True,https://www.amazon.com/Baseball-News/b?ie=UTF8&node=9408897011,Apps & Games,News,Sports Fan News,Baseball,,,,,,,,
200,True,https://www.amazon.com/Football-News/b?ie=UTF8&node=9408901011,Apps & Games,News,Sports Fan News,Football,,,,,,,,
201,True,https://www.amazon.com/Novelty/b?ie=UTF8&node=9408852011,Apps & Games,Novelty,,,,,,,,,,
202,True,https://www.amazon.com/Funny-Pictures/b?ie=UTF8&node=9408859011,Apps & Games,Novelty,Funny Pictures,,,,,,,,,
203,True,https://www.amazon.com/Funny-Sounds/b?ie=UTF8&node=9408860011,Apps & Games,Novelty,Funny Sounds,,,,,,,,,
204,True,https://www.amazon.com/Prank-Biometric-Scanners/b?ie=UTF8&node=9408865011,Apps & Games,Novelty,Prank Biometric Scanners,,,,,,,,,
205,True,https://www.amazon.com/Screen-Pranks/b?ie=UTF8&node=9408866011,Apps & Games,Novelty,Screen Pranks,,,,,,,,,
206,True,https://www.amazon.com/Talking-Answering/b?ie=UTF8&node=9408869011,Apps & Games,Novelty,Talking & Answering,,,,,,,,,
207,True,https://www.amazon.com/Photo-Video/b?ie=UTF8&node=9408874011,Apps & Games,Photo & Video,,,,,,,,,,
208,True,https://www.amazon.com/Productivity/b?ie=UTF8&node=9408449011,Apps & Games,Productivity,,,,,,,,,,
209,True,https://www.amazon.com/Alarms-Clocks/b?ie=UTF8&node=9408915011,Apps & Games,Productivity,Alarms & Clocks,,,,,,,,,
210,True,https://www.amazon.com/Audio-Recording/b?ie=UTF8&node=9408916011,Apps & Games,Productivity,Audio Recording,,,,,,,,,
211,True,https://www.amazon.com/Meetings-Conferencing/b?ie=UTF8&node=9408451011,Apps & Games,Productivity,Business Conferencing,,,,,,,,,
212,True,https://www.amazon.com/Calculators/b?ie=UTF8&node=9408919011,Apps & Games,Productivity,Calculators,,,,,,,,,
213,True,https://www.amazon.com/Calendars/b?ie=UTF8&node=9408920011,Apps & Games,Productivity,Calendars,,,,,,,,,
214,True,https://www.amazon.com/Cloud-Storage/b?ie=UTF8&node=9408921011,Apps & Games,Productivity,Cloud Storage,,,,,,,,,
215,True,https://www.amazon.com/Contact-Management/b?ie=UTF8&node=9408922011,Apps & Games,Productivity,Contact Management,,,,,,,,,
216,True,https://www.amazon.com/Document-Editing/b?ie=UTF8&node=9408452011,Apps & Games,Productivity,Document Editing,,,,,,,,,
217,True,https://www.amazon.com/Document-Viewers/b?ie=UTF8&node=9408454011,Apps & Games,Productivity,Document Viewers,,,,,,,,,
218,True,https://www.amazon.com/Email-Clients/b?ie=UTF8&node=9408468011,Apps & Games,Productivity,Email Clients,,,,,,,,,
219,True,https://www.amazon.com/File-Management/b?ie=UTF8&node=9408925011,Apps & Games,Productivity,File Management,,,,,,,,,
220,True,https://www.amazon.com/Keyboards/b?ie=UTF8&node=9408928011,Apps & Games,Productivity,Keyboards,,,,,,,,,
221,True,https://www.amazon.com/Notes-Bookmarking/b?ie=UTF8&node=9408458011,Apps & Games,Productivity,Notes & Bookmarking,,,,,,,,,
222,True,https://www.amazon.com/Organizers-Assistants/b?ie=UTF8&node=9408459011,Apps & Games,Productivity,Organizers & Assistants,,,,,,,,,
223,True,https://www.amazon.com/Personal-Finance/b?ie=UTF8&node=9408441011,Apps & Games,Productivity,Personal Finance,,,,,,,,,
224,True,https://www.amazon.com/Presentations/b?ie=UTF8&node=9408460011,Apps & Games,Productivity,Presentations,,,,,,,,,
225,True,https://www.amazon.com/Remote-PC-Access/b?ie=UTF8&node=9408931011,Apps & Games,Productivity,Remote PC Access,,,,,,,,,
226,True,https://www.amazon.com/Scanning-Printing/b?ie=UTF8&node=9408932011,Apps & Games,Productivity,Scanning & Printing,,,,,,,,,
227,True,https://www.amazon.com/Security/b?ie=UTF8&node=9408933011,Apps & Games,Productivity,Security,,,,,,,,,
228,True,https://www.amazon.com/To-Do-Lists-Reminders/b?ie=UTF8&node=9408461011,Apps & Games,Productivity,To-Do Lists & Reminders,,,,,,,,,
229,True,https://www.amazon.com/Translators/b?ie=UTF8&node=9408938011,Apps & Games,Productivity,Translators,,,,,,,,,
230,True,https://www.amazon.com/Web-Browsers/b?ie=UTF8&node=9408941011,Apps & Games,Productivity,Web Browsers,,,,,,,,,
231,True,https://www.amazon.com/Reference/b?ie=UTF8&node=9408491011,Apps & Games,Reference,,,,,,,,,,
232,True,https://www.amazon.com/Dictionaries/b?ie=UTF8&node=9408493011,Apps & Games,Reference,Dictionaries,,,,,,,,,
233,True,https://www.amazon.com/Encyclopedias/b?ie=UTF8&node=9408494011,Apps & Games,Reference,Encyclopedias,,,,,,,,,
234,True,https://www.amazon.com/Guides-How-Tos/b?ie=UTF8&node=9408498011,Apps & Games,Reference,Guides & How-Tos,,,,,,,,,
235,True,https://www.amazon.com/History/b?ie=UTF8&node=9408499011,Apps & Games,Reference,History,,,,,,,,,
236,True,https://www.amazon.com/Language-Grammar/b?ie=UTF8&node=9408500011,Apps & Games,Reference,Language & Grammar,,,,,,,,,
237,True,https://www.amazon.com/Math/b?ie=UTF8&node=9408501011,Apps & Games,Reference,Math,,,,,,,,,
238,True,https://www.amazon.com/Medical-Reference/b?ie=UTF8&node=9408756011,Apps & Games,Reference,Medical,,,,,,,,,
239,True,https://www.amazon.com/Religion/b?ie=UTF8&node=9408504011,Apps & Games,Reference,Religion,,,,,,,,,
240,True,https://www.amazon.com/Science/b?ie=UTF8&node=9408505011,Apps & Games,Reference,Science,,,,,,,,,
241,True,https://www.amazon.com/Test-Preparation/b?ie=UTF8&node=9408506011,Apps & Games,Reference,Test Preparation,,,,,,,,,
242,True,https://www.amazon.com/Shopping/b?ie=UTF8&node=9408875011,Apps & Games,Shopping,,,,,,,,,,
243,True,https://www.amazon.com/Social/b?ie=UTF8&node=9408464011,Apps & Games,Social,,,,,,,,,,
244,True,https://www.amazon.com/Blogging/b?ie=UTF8&node=9408465011,Apps & Games,Social,Blogging,,,,,,,,,
245,True,https://www.amazon.com/Dating/b?ie=UTF8&node=9408467011,Apps & Games,Social,Dating,,,,,,,,,
246,True,https://www.amazon.com/Email-Clients/b?ie=UTF8&node=9408468011,Apps & Games,Social,Email Clients,,,,,,,,,
247,True,https://www.amazon.com/General-Social-Networking/b?ie=UTF8&node=9408469011,Apps & Games,Social,General Social Networking,,,,,,,,,
248,True,https://www.amazon.com/Photo-Sharing/b?ie=UTF8&node=9408475011,Apps & Games,Social,Photo-Sharing,,,,,,,,,
249,True,https://www.amazon.com/Professional-Networking/b?ie=UTF8&node=9408476011,Apps & Games,Social,Professional Networking,,,,,,,,,
250,True,https://www.amazon.com/Social-Network-Management/b?ie=UTF8&node=9408478011,Apps & Games,Social,Social Network Management,,,,,,,,,
251,True,https://www.amazon.com/Video-Sharing/b?ie=UTF8&node=10298307011,Apps & Games,Social,Video-Sharing,,,,,,,,,
252,True,https://www.amazon.com/Sports/b?ie=UTF8&node=9408876011,Apps & Games,Sports,,,,,,,,,,
253,True,https://www.amazon.com/Activity-Tracking/b?ie=UTF8&node=9408750011,Apps & Games,Sports,Activity Tracking,,,,,,,,,
254,True,https://www.amazon.com/Exercise-Motivation/b?ie=UTF8&node=9408751011,Apps & Games,Sports,Exercise Motivation,,,,,,,,,
255,True,https://www.amazon.com/Sports-Games/b?ie=UTF8&node=9408543011,Apps & Games,Sports,Games,,,,,,,,,
256,True,https://www.amazon.com/Baseball-Games/b?ie=UTF8&node=9408545011,Apps & Games,Sports,Games,Baseball,,,,,,,,
257,True,https://www.amazon.com/Basketball-Games/b?ie=UTF8&node=9408546011,Apps & Games,Sports,Games,Basketball,,,,,,,,
258,True,https://www.amazon.com/Bowling-Games/b?ie=UTF8&node=9408547011,Apps & Games,Sports,Games,Bowling,,,,,,,,
259,True,https://www.amazon.com/Boxing-Games/b?ie=UTF8&node=9408548011,Apps & Games,Sports,Games,Boxing,,,,,,,,
260,True,https://www.amazon.com/Cricket-Games/b?ie=UTF8&node=9408550011,Apps & Games,Sports,Games,Cricket,,,,,,,,
261,True,https://www.amazon.com/Extreme-Sports-Games/b?ie=UTF8&node=9408553011,Apps & Games,Sports,Games,Extreme Sports,,,,,,,,
262,True,https://www.amazon.com/Fantasy-Sports/b?ie=UTF8&node=9408877011,Apps & Games,Sports,Games,Fantasy,,,,,,,,
263,True,https://www.amazon.com/Fishing-Games/b?ie=UTF8&node=9408555011,Apps & Games,Sports,Games,Fishing,,,,,,,,
264,True,https://www.amazon.com/Football-Games/b?ie=UTF8&node=9408556011,Apps & Games,Sports,Games,Football,,,,,,,,
265,True,https://www.amazon.com/Golf-Games/b?ie=UTF8&node=9408557011,Apps & Games,Sports,Games,Golf,,,,,,,,
266,True,https://www.amazon.com/Ice-Hockey-Games/b?ie=UTF8&node=9408560011,Apps & Games,Sports,Games,Ice Hockey,,,,,,,,
267,True,https://www.amazon.com/Pool-Billiards-Games/b?ie=UTF8&node=9408565011,Apps & Games,Sports,Games,Pool & Billiards,,,,,,,,
268,True,https://www.amazon.com/Soccer-Games/b?ie=UTF8&node=9408568011,Apps & Games,Sports,Games,Soccer,,,,,,,,
269,True,https://www.amazon.com/Tennis-Games/b?ie=UTF8&node=9408571011,Apps & Games,Sports,Games,Tennis,,,,,,,,
270,True,https://www.amazon.com/Heart-Rate-Monitors/b?ie=UTF8&node=9408752011,Apps & Games,Sports,Heart Rate Monitors,,,,,,,,,
271,True,https://www.amazon.com/Sports-Fan-News/b?ie=UTF8&node=9408895011,Apps & Games,Sports,Sports Fan News,,,,,,,,,
272,True,https://www.amazon.com/Baseball-News/b?ie=UTF8&node=9408897011,Apps & Games,Sports,Sports Fan News,Baseball,,,,,,,,
273,True,https://www.amazon.com/Football-News/b?ie=UTF8&node=9408901011,Apps & Games,Sports,Sports Fan News,Football,,,,,,,,
274,True,https://www.amazon.com/Sports-Information/b?ie=UTF8&node=9408892011,Apps & Games,Sports,Sports Information,,,,,,,,,
275,True,https://www.amazon.com/Workout-Guides/b?ie=UTF8&node=9408762011,Apps & Games,Sports,Workout Guides,,,,,,,,,
276,True,https://www.amazon.com/Yoga-Guides/b?ie=UTF8&node=9408763011,Apps & Games,Sports,Yoga Guides,,,,,,,,,
277,True,https://www.amazon.com/Transportation/b?ie=UTF8&node=10298308011,Apps & Games,Transportation,,,,,,,,,,
278,True,https://www.amazon.com/Auto-Rental/b?ie=UTF8&node=9408786011,Apps & Games,Transportation,Auto Rental,,,,,,,,,
279,True,https://www.amazon.com/Flight-Finders/b?ie=UTF8&node=9408791011,Apps & Games,Transportation,Flight Finders,,,,,,,,,
280,True,https://www.amazon.com/Navigation/b?ie=UTF8&node=9408794011,Apps & Games,Transportation,Navigation,,,,,,,,,
281,True,https://www.amazon.com/Taxi-Ridesharing/b?ie=UTF8&node=9408788011,Apps & Games,Transportation,Taxi & Ridesharing,,,,,,,,,
282,True,https://www.amazon.com/Travel/b?ie=UTF8&node=9408785011,Apps & Games,Travel,,,,,,,,,,
283,True,https://www.amazon.com/Auto-Rental/b?ie=UTF8&node=9408786011,Apps & Games,Travel,Auto Rental,,,,,,,,,
284,True,https://www.amazon.com/Compasses/b?ie=UTF8&node=9408789011,Apps & Games,Travel,Compasses,,,,,,,,,
285,True,https://www.amazon.com/Currency-Converters/b?ie=UTF8&node=9408436011,Apps & Games,Travel,Currency Converters,,,,,,,,,
286,True,https://www.amazon.com/Flight-Finders/b?ie=UTF8&node=9408791011,Apps & Games,Travel,Flight Finders,,,,,,,,,
287,True,https://www.amazon.com/Hotel-Finders/b?ie=UTF8&node=9408792011,Apps & Games,Travel,Hotel Finders,,,,,,,,,
288,True,https://www.amazon.com/Navigation/b?ie=UTF8&node=9408794011,Apps & Games,Travel,Navigation,,,,,,,,,
289,True,https://www.amazon.com/Offline-Maps/b?ie=UTF8&node=9408795011,Apps & Games,Travel,Offline Maps,,,,,,,,,
290,True,https://www.amazon.com/Taxi-Ridesharing/b?ie=UTF8&node=9408788011,Apps & Games,Travel,Taxi & Ridesharing,,,,,,,,,
291,True,https://www.amazon.com/Translators/b?ie=UTF8&node=9408938011,Apps & Games,Travel,Translators,,,,,,,,,
292,True,https://www.amazon.com/Travel-Guides/b?ie=UTF8&node=9408798011,Apps & Games,Travel,Travel Guides,,,,,,,,,
293,True,https://www.amazon.com/Trip-Planners/b?ie=UTF8&node=9408800011,Apps & Games,Travel,Trip Planners,,,,,,,,,
294,True,https://www.amazon.com/Unit-Converters/b?ie=UTF8&node=9408793011,Apps & Games,Travel,Unit Converters,,,,,,,,,
295,True,https://www.amazon.com/Utilities/b?ie=UTF8&node=9408914011,Apps & Games,Utilities,,,,,,,,,,
296,True,https://www.amazon.com/Alarms-Clocks/b?ie=UTF8&node=9408915011,Apps & Games,Utilities,Alarms & Clocks,,,,,,,,,
297,True,https://www.amazon.com/All-in-One-Tools/b?ie=UTF8&node=9408940011,Apps & Games,Utilities,All-in-One Tools,,,,,,,,,
298,True,https://www.amazon.com/Audio-Recording/b?ie=UTF8&node=9408916011,Apps & Games,Utilities,Audio Recording,,,,,,,,,
299,True,https://www.amazon.com/Battery-Savers/b?ie=UTF8&node=9408917011,Apps & Games,Utilities,Battery Savers,,,,,,,,,
300,True,https://www.amazon.com/Calculators/b?ie=UTF8&node=9408919011,Apps & Games,Utilities,Calculators,,,,,,,,,
301,True,https://www.amazon.com/Calendars/b?ie=UTF8&node=9408920011,Apps & Games,Utilities,Calendars,,,,,,,,,
302,True,https://www.amazon.com/Cloud-Storage/b?ie=UTF8&node=9408921011,Apps & Games,Utilities,Cloud Storage,,,,,,,,,
303,True,https://www.amazon.com/Compasses/b?ie=UTF8&node=9408789011,Apps & Games,Utilities,Compasses,,,,,,,,,
304,True,https://www.amazon.com/Contact-Management/b?ie=UTF8&node=9408922011,Apps & Games,Utilities,Contact Management,,,,,,,,,
305,True,https://www.amazon.com/Device-Tracking/b?ie=UTF8&node=9408923011,Apps & Games,Utilities,Device Tracking,,,,,,,,,
306,True,https://www.amazon.com/Document-Viewers/b?ie=UTF8&node=9408454011,Apps & Games,Utilities,Document Viewers,,,,,,,,,
307,True,https://www.amazon.com/Email-Clients/b?ie=UTF8&node=9408468011,Apps & Games,Utilities,Email Clients,,,,,,,,,
308,True,https://www.amazon.com/File-Management/b?ie=UTF8&node=9408925011,Apps & Games,Utilities,File Management,,,,,,,,,
309,True,https://www.amazon.com/File-Transfer/b?ie=UTF8&node=9408924011,Apps & Games,Utilities,File Transfer,,,,,,,,,
310,True,https://www.amazon.com/Flashlights/b?ie=UTF8&node=9408926011,Apps & Games,Utilities,Flashlights,,,,,,,,,
311,True,https://www.amazon.com/Keyboards/b?ie=UTF8&node=9408928011,Apps & Games,Utilities,Keyboards,,,,,,,,,
312,True,https://www.amazon.com/Notes-Bookmarking/b?ie=UTF8&node=9408458011,Apps & Games,Utilities,Notes & Bookmarking,,,,,,,,,
313,True,https://www.amazon.com/QR-Barcode-Scanners/b?ie=UTF8&node=9408930011,Apps & Games,Utilities,QR & Barcode Scanners,,,,,,,,,
314,True,https://www.amazon.com/Remote-PC-Access/b?ie=UTF8&node=9408931011,Apps & Games,Utilities,Remote PC Access,,,,,,,,,
315,True,https://www.amazon.com/Scanning-Printing/b?ie=UTF8&node=9408932011,Apps & Games,Utilities,Scanning & Printing,,,,,,,,,
316,True,https://www.amazon.com/Security/b?ie=UTF8&node=9408933011,Apps & Games,Utilities,Security,,,,,,,,,
317,True,https://www.amazon.com/Speed-Testing/b?ie=UTF8&node=9408918011,Apps & Games,Utilities,Speed Testing,,,,,,,,,
318,True,https://www.amazon.com/Task-App-Managers/b?ie=UTF8&node=9408936011,Apps & Games,Utilities,Task & App Managers,,,,,,,,,
319,True,https://www.amazon.com/Translators/b?ie=UTF8&node=9408938011,Apps & Games,Utilities,Translators,,,,,,,,,
320,True,https://www.amazon.com/Unit-Converters/b?ie=UTF8&node=9408793011,Apps & Games,Utilities,Unit Converters,,,,,,,,,
321,True,https://www.amazon.com/Web-Browsers/b?ie=UTF8&node=9408941011,Apps & Games,Utilities,Web Browsers,,,,,,,,,
322,True,https://www.amazon.com/Wi-Fi-Analyzers/b?ie=UTF8&node=9408943011,Apps & Games,Utilities,Wi-Fi Analyzers,,,,,,,,,
323,True,https://www.amazon.com/Widgets/b?ie=UTF8&node=9408942011,Apps & Games,Utilities,Widgets,,,,,,,,,
324,True,https://www.amazon.com/Weather/b?ie=UTF8&node=9408850011,Apps & Games,Weather,,,,,,,,,,
325,True,https://www.amazon.com/MP3-Music-Download/b?ie=UTF8&node=163856011&ref_=sd_allcat_ods_tab_con_music,Digital Music,,,,,,,,,,,
326,True,https://www.amazon.com/Kindle-Store/b?ie=UTF8&node=133140011,Kindle Store,,,,,,,,,,,
327,True,https://www.amazon.com/Magazines-Journals-Kindle/b?ie=UTF8&node=241646011,Kindle Store,Kindle Newsstand,,,,,,,,,,
328,True,https://www.amazon.com/b?ie=UTF8&node=16015306011,Kindle Store,Kindle Newsstand,"Arts, Music & Photography",,,,,,,,,
329,True,https://www.amazon.com/b?ie=UTF8&node=16015378011,Kindle Store,Kindle Newsstand,"Arts, Music & Photography",Art & Art History,,,,,,,,
330,True,https://www.amazon.com/b?ie=UTF8&node=16015381011,Kindle Store,Kindle Newsstand,"Arts, Music & Photography",Music,,,,,,,,
331,True,https://www.amazon.com/b?ie=UTF8&node=16015382011,Kindle Store,Kindle Newsstand,"Arts, Music & Photography",Photography,,,,,,,,
332,True,https://www.amazon.com/b?ie=UTF8&node=16015308011,Kindle Store,Kindle Newsstand,Automotive & Motorcycles,,,,,,,,,
333,True,https://www.amazon.com/b?ie=UTF8&node=16015412011,Kindle Store,Kindle Newsstand,Automotive & Motorcycles,Automotive,,,,,,,,
334,True,https://www.amazon.com/b?ie=UTF8&node=16015413011,Kindle Store,Kindle Newsstand,Automotive & Motorcycles,Motorcycles,,,,,,,,
335,True,https://www.amazon.com/b?ie=UTF8&node=16015414011,Kindle Store,Kindle Newsstand,Automotive & Motorcycles,Trucks,,,,,,,,
336,True,https://www.amazon.com/Business-Investing-Magazines/b?ie=UTF8&node=2460164011,Kindle Store,Kindle Newsstand,Business & Investing,,,,,,,,,
337,True,https://www.amazon.com/b?ie=UTF8&node=16015331011,Kindle Store,Kindle Newsstand,Business & Investing,Business Life,,,,,,,,
338,True,https://www.amazon.com/b?ie=UTF8&node=16015334011,Kindle Store,Kindle Newsstand,Business & Investing,Economics,,,,,,,,
339,True,https://www.amazon.com/b?ie=UTF8&node=16015335011,Kindle Store,Kindle Newsstand,Business & Investing,Entrepreneurship,,,,,,,,
340,True,https://www.amazon.com/b?ie=UTF8&node=16015312011,Kindle Store,Kindle Newsstand,Children & Teen,,,,,,,,,
341,True,https://www.amazon.com/b?ie=UTF8&node=16015302011,Kindle Store,Kindle Newsstand,"Cooking, Food & Wine",,,,,,,,,
342,True,https://www.amazon.com/b?ie=UTF8&node=16015303011,Kindle Store,Kindle Newsstand,Crafts & Hobbies,,,,,,,,,
343,True,https://www.amazon.com/b?ie=UTF8&node=16015301011,Kindle Store,Kindle Newsstand,Entertainment & Pop Culture,,,,,,,,,
344,True,https://www.amazon.com/b?ie=UTF8&node=16015320011,Kindle Store,Kindle Newsstand,Entertainment & Pop Culture,Celebrities & Gossip,,,,,,,,
345,True,https://www.amazon.com/b?ie=UTF8&node=16015381011,Kindle Store,Kindle Newsstand,Entertainment & Pop Culture,Music,,,,,,,,
346,True,https://www.amazon.com/b?ie=UTF8&node=16015324011,Kindle Store,Kindle Newsstand,Entertainment & Pop Culture,Pop Culture,,,,,,,,
347,True,https://www.amazon.com/b?ie=UTF8&node=16015326011,Kindle Store,Kindle Newsstand,Entertainment & Pop Culture,Tabloids,,,,,,,,
348,True,https://www.amazon.com/b?ie=UTF8&node=16015327011,Kindle Store,Kindle Newsstand,Entertainment & Pop Culture,Television,,,,,,,,
349,True,https://www.amazon.com/b?ie=UTF8&node=16015319011,Kindle Store,Kindle Newsstand,Entertainment & Pop Culture,Video Games,,,,,,,,
350,True,https://www.amazon.com/b?ie=UTF8&node=16015309011,Kindle Store,Kindle Newsstand,Fashion & Style,,,,,,,,,
351,True,https://www.amazon.com/b?ie=UTF8&node=16015310011,Kindle Store,Kindle Newsstand,"Health, Fitness & Wellness",,,,,,,,,
352,True,https://www.amazon.com/b?ie=UTF8&node=16015422011,Kindle Store,Kindle Newsstand,"Health, Fitness & Wellness",Health,,,,,,,,
353,True,https://www.amazon.com/b?ie=UTF8&node=16015423011,Kindle Store,Kindle Newsstand,"Health, Fitness & Wellness",Men,,,,,,,,
354,True,https://www.amazon.com/b?ie=UTF8&node=16015426011,Kindle Store,Kindle Newsstand,"Health, Fitness & Wellness",Women,,,,,,,,
355,True,https://www.amazon.com/b?ie=UTF8&node=16015307011,Kindle Store,Kindle Newsstand,Home & Garden,,,,,,,,,
356,True,https://www.amazon.com/b?ie=UTF8&node=16015370011,Kindle Store,Kindle Newsstand,Home & Garden,Bridal & Weddings,,,,,,,,
357,True,https://www.amazon.com/b?ie=UTF8&node=16015402011,Kindle Store,Kindle Newsstand,Home & Garden,Design & Decoration,,,,,,,,
358,True,https://www.amazon.com/b?ie=UTF8&node=16015404011,Kindle Store,Kindle Newsstand,Home & Garden,Gardening & Horticulture,,,,,,,,
359,True,https://www.amazon.com/b?ie=UTF8&node=16015407011,Kindle Store,Kindle Newsstand,Home & Garden,How-to & Home Improvements,,,,,,,,
360,True,https://www.amazon.com/b?ie=UTF8&node=16015408011,Kindle Store,Kindle Newsstand,Home & Garden,Interior Design,,,,,,,,
361,True,https://www.amazon.com/b?ie=UTF8&node=16015316011,Kindle Store,Kindle Newsstand,Home & Garden,Pets & Animals,,,,,,,,
362,True,https://www.amazon.com/Lifestyle-Culture-Magazines/b?ie=UTF8&node=2460166011,Kindle Store,Kindle Newsstand,Lifestyle & Culture,,,,,,,,,
363,True,https://www.amazon.com/b?ie=UTF8&node=16015422011,Kindle Store,Kindle Newsstand,Lifestyle & Culture,Health,,,,,,,,
364,True,https://www.amazon.com/b?ie=UTF8&node=16015451011,Kindle Store,Kindle Newsstand,Lifestyle & Culture,International Publications,,,,,,,,
365,True,https://www.amazon.com/b?ie=UTF8&node=16015510011,Kindle Store,Kindle Newsstand,Lifestyle & Culture,International Publications,Australia,,,,,,,
366,True,https://www.amazon.com/b?ie=UTF8&node=16015515011,Kindle Store,Kindle Newsstand,Lifestyle & Culture,International Publications,Canada,,,,,,,
367,True,https://www.amazon.com/b?ie=UTF8&node=16015524011,Kindle Store,Kindle Newsstand,Lifestyle & Culture,International Publications,France,,,,,,,
