select,amazon_url,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-Cloud-Storage/zgbs/mobile-apps/9408921011,Apps & Games,Productivity,Cloud Storage,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-Contact-Management/zgbs/mobile-apps/9408922011,Apps & Games,Productivity,Contact Management,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-File-Management/zgbs/mobile-apps/9408925011,Apps & Games,Productivity,File Management,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-Keyboards/zgbs/mobile-apps/9408928011,Apps & Games,Productivity,Keyboards,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-Notes-Bookmarking/zgbs/mobile-apps/9408458011,Apps & Games,Productivity,Notes & Bookmarking,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-Remote-PC-Access/zgbs/mobile-apps/9408931011,Apps & Games,Productivity,Remote PC Access,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-Security/zgbs/mobile-apps/9408933011,Apps & Games,Productivity,Security,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-Translators/zgbs/mobile-apps/9408938011,Apps & Games,Productivity,Translators,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-Web-Browsers/zgbs/mobile-apps/9408941011,Apps & Games,Productivity,Web Browsers,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-Reference/zgbs/mobile-apps/9408491011,Apps & Games,Reference,,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-Dictionaries/zgbs/mobile-apps/9408493011,Apps & Games,Reference,Dictionaries,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-Encyclopedias/zgbs/mobile-apps/9408494011,Apps & Games,Reference,Encyclopedias,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-Guides-How-Tos/zgbs/mobile-apps/9408498011,Apps & Games,Reference,Guides & How-Tos,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-History/zgbs/mobile-apps/9408499011,Apps & Games,Reference,History,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-Language-Grammar/zgbs/mobile-apps/9408500011,Apps & Games,Reference,Language & Grammar,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-Math/zgbs/mobile-apps/9408501011,Apps & Games,Reference,Math,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-Religion/zgbs/mobile-apps/9408504011,Apps & Games,Reference,Religion,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-Science/zgbs/mobile-apps/9408505011,Apps & Games,Reference,Science,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-Test-Preparation/zgbs/mobile-apps/9408506011,Apps & Games,Reference,Test Preparation,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-Shopping/zgbs/mobile-apps/9408875011,Apps & Games,Shopping,,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-Social/zgbs/mobile-apps/9408464011,Apps & Games,Social,,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-Blogging/zgbs/mobile-apps/9408465011,Apps & Games,Social,Blogging,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-Dating/zgbs/mobile-apps/9408467011,Apps & Games,Social,Dating,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-General-Social-Networking/zgbs/mobile-apps/9408469011,Apps & Games,Social,General Social Networking,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-Photo-Sharing/zgbs/mobile-apps/9408475011,Apps & Games,Social,Photo-Sharing,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-Social-Network-Management/zgbs/mobile-apps/9408478011,Apps & Games,Social,Social Network Management,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-Sports/zgbs/mobile-apps/9408876011,Apps & Games,Sports,,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-Sports-Information/zgbs/mobile-apps/9408892011,Apps & Games,Sports,Sports Information,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-Transportation/zgbs/mobile-apps/10298308011,Apps & Games,Transportation,,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-Auto-Rental/zgbs/mobile-apps/9408786011,Apps & Games,Transportation,Auto Rental,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-Flight-Finders/zgbs/mobile-apps/9408791011,Apps & Games,Transportation,Flight Finders,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-Travel/zgbs/mobile-apps/9408785011,Apps & Games,Travel,,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-Compasses/zgbs/mobile-apps/9408789011,Apps & Games,Travel,Compasses,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-Hotel-Finders/zgbs/mobile-apps/9408792011,Apps & Games,Travel,Hotel Finders,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-Travel-Guides/zgbs/mobile-apps/9408798011,Apps & Games,Travel,Travel Guides,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-Trip-Planners/zgbs/mobile-apps/9408800011,Apps & Games,Travel,Trip Planners,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-Unit-Converters/zgbs/mobile-apps/9408793011,Apps & Games,Travel,Unit Converters,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-Utilities/zgbs/mobile-apps/9408914011,Apps & Games,Utilities,,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-All-One-Tools/zgbs/mobile-apps/9408940011,Apps & Games,Utilities,All-in-One Tools,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-Battery-Savers/zgbs/mobile-apps/9408917011,Apps & Games,Utilities,Battery Savers,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-Device-Tracking/zgbs/mobile-apps/9408923011,Apps & Games,Utilities,Device Tracking,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-File-Transfer/zgbs/mobile-apps/9408924011,Apps & Games,Utilities,File Transfer,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-Flashlights/zgbs/mobile-apps/9408926011,Apps & Games,Utilities,Flashlights,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-QR-Barcode-Scanners/zgbs/mobile-apps/9408930011,Apps & Games,Utilities,QR & Barcode Scanners,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-Speed-Testing/zgbs/mobile-apps/9408918011,Apps & Games,Utilities,Speed Testing,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-Task-App-Managers/zgbs/mobile-apps/9408936011,Apps & Games,Utilities,Task & App Managers,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-Wi-Fi-Analyzers/zgbs/mobile-apps/9408943011,Apps & Games,Utilities,Wi-Fi Analyzers,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Appstore-Android-Weather/zgbs/mobile-apps/9408850011,Apps & Games,Weather,,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing/zgbs/arts-crafts,"Arts, Crafts & Sewing",,,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Beading-Jewelry-Making/zgbs/arts-crafts/12896081,"Arts, Crafts & Sewing",Beading & Jewelry Making,,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Beading-Supplies/zgbs/arts-crafts/8090707011,"Arts, Crafts & Sewing",Beading & Jewelry Making,Beading Supplies,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Jewelry-Making-Bead-Looms/zgbs/arts-crafts/12896091,"Arts, Crafts & Sewing",Beading & Jewelry Making,Beading Supplies,Bead Looms,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Beading-Cords-Threads/zgbs/arts-crafts/262593011,"Arts, Crafts & Sewing",Beading & Jewelry Making,Beading Supplies,Beading Cords & Threads,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Beading-Kits/zgbs/arts-crafts/12896101,"Arts, Crafts & Sewing",Beading & Jewelry Making,Beading Supplies,Beading Kits,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Beading-Mats-Trays-Boards/zgbs/arts-crafts/8090708011,"Arts, Crafts & Sewing",Beading & Jewelry Making,Beading Supplies,"Beading Mats, Trays & Boards",,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Beading-Needles/zgbs/arts-crafts/8090979011,"Arts, Crafts & Sewing",Beading & Jewelry Making,Beading Supplies,Beading Needles,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Fuse-Perler-Beads/zgbs/arts-crafts/8090778011,"Arts, Crafts & Sewing",Beading & Jewelry Making,Beading Supplies,Fuse & Perler Beads,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Beads-Bead-Assortments/zgbs/arts-crafts/12896121,"Arts, Crafts & Sewing",Beading & Jewelry Making,Beads & Bead Assortments,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Jewelry-Making-Charms/zgbs/arts-crafts/262595011,"Arts, Crafts & Sewing",Beading & Jewelry Making,Charms,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Jewelry-Making-Engraving-Machines-Tools/zgbs/arts-crafts/12896151,"Arts, Crafts & Sewing",Beading & Jewelry Making,Engraving Machines & Tools,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Fusible-Glass-Supplies/zgbs/arts-crafts/8090782011,"Arts, Crafts & Sewing",Beading & Jewelry Making,Fusible Glass Supplies,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Jewelry-Casting-Supplies/zgbs/arts-crafts/8090808011,"Arts, Crafts & Sewing",Beading & Jewelry Making,Jewelry Casting Supplies,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Metal-Casting-Machines/zgbs/arts-crafts/12896131,"Arts, Crafts & Sewing",Beading & Jewelry Making,Jewelry Casting Supplies,Casting Machines,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Jewelry-Casting-Tools/zgbs/arts-crafts/8090812011,"Arts, Crafts & Sewing",Beading & Jewelry Making,Jewelry Casting Supplies,Casting Tools,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Jewelry-Metal-Casting-Molds/zgbs/arts-crafts/19271661011,"Arts, Crafts & Sewing",Beading & Jewelry Making,Jewelry Casting Supplies,Metal Casting Molds,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Jewelry-Resin-Casting-Molds/zgbs/arts-crafts/19271660011,"Arts, Crafts & Sewing",Beading & Jewelry Making,Jewelry Casting Supplies,Resin Casting Molds,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Jewelry-Making-Findings/zgbs/arts-crafts/12896161,"Arts, Crafts & Sewing",Beading & Jewelry Making,Jewelry Findings,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Jewelry-Making-Cord-Ends/zgbs/arts-crafts/8090784011,"Arts, Crafts & Sewing",Beading & Jewelry Making,Jewelry Findings,Cord Ends,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Earring-Backs-Findings/zgbs/arts-crafts/3097795011,"Arts, Crafts & Sewing",Beading & Jewelry Making,Jewelry Findings,Earring Backs & Findings,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Jewelry-Making-End-Caps/zgbs/arts-crafts/8090786011,"Arts, Crafts & Sewing",Beading & Jewelry Making,Jewelry Findings,End Caps,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Jewelry-Making-Eye-Pins/zgbs/arts-crafts/8090788011,"Arts, Crafts & Sewing",Beading & Jewelry Making,Jewelry Findings,Eye Pins,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Jewelry-Making-Head-Pins/zgbs/arts-crafts/8090792011,"Arts, Crafts & Sewing",Beading & Jewelry Making,Jewelry Findings,Head Pins,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Jewelry-Clasps/zgbs/arts-crafts/3298701011,"Arts, Crafts & Sewing",Beading & Jewelry Making,Jewelry Findings,Jewelry Clasps,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Jewelry-Making-Chains/zgbs/arts-crafts/3298708011,"Arts, Crafts & Sewing",Beading & Jewelry Making,Jewelry Findings,Jewelry Making Chains,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Jewelry-Making-Jump-Rings/zgbs/arts-crafts/3298709011,"Arts, Crafts & Sewing",Beading & Jewelry Making,Jewelry Findings,Jump Rings,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Jewelry-Making-Pin-Backs/zgbs/arts-crafts/3298711011,"Arts, Crafts & Sewing",Beading & Jewelry Making,Jewelry Findings,Pin Backs,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Jewelry-Making-Wire/zgbs/arts-crafts/262596011,"Arts, Crafts & Sewing",Beading & Jewelry Making,Jewelry Findings,Wire,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Jewelry-Making-Display-Packaging-Supplies/zgbs/arts-crafts/8090796011,"Arts, Crafts & Sewing",Beading & Jewelry Making,Jewelry Making Display & Packaging Supplies,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Jewelry-Making-Kits/zgbs/arts-crafts/12896171,"Arts, Crafts & Sewing",Beading & Jewelry Making,Jewelry Making Kits,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Jewelry-Making-Tools-Accessories/zgbs/arts-crafts/12896181,"Arts, Crafts & Sewing",Beading & Jewelry Making,Jewelry Making Tools & Accessories,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Jewelry-Diamond-Gold-Testers/zgbs/arts-crafts/10664320011,"Arts, Crafts & Sewing",Beading & Jewelry Making,Jewelry Making Tools & Accessories,Diamond & Gold Testers,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Jewelry-Diamond-Testers/zgbs/arts-crafts/10664323011,"Arts, Crafts & Sewing",Beading & Jewelry Making,Jewelry Making Tools & Accessories,Diamond & Gold Testers,Diamond Testers,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Jewelry-Gold-Testers/zgbs/arts-crafts/10664324011,"Arts, Crafts & Sewing",Beading & Jewelry Making,Jewelry Making Tools & Accessories,Diamond & Gold Testers,Gold Testers,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Jewelry-Hammers/zgbs/arts-crafts/8090798011,"Arts, Crafts & Sewing",Beading & Jewelry Making,Jewelry Making Tools & Accessories,Jewelry Hammers,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Jewelry-Pliers/zgbs/arts-crafts/8090800011,"Arts, Crafts & Sewing",Beading & Jewelry Making,Jewelry Making Tools & Accessories,Jewelry Pliers,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Jewelry-Sizers-Mandrels/zgbs/arts-crafts/8090804011,"Arts, Crafts & Sewing",Beading & Jewelry Making,Jewelry Making Tools & Accessories,Jewelry Sizers & Mandrels,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Kilns-Firing-Accessories/zgbs/arts-crafts/12896511,"Arts, Crafts & Sewing",Beading & Jewelry Making,Jewelry Making Tools & Accessories,Kilns & Firing Accessories,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Kilns/zgbs/arts-crafts/2933704011,"Arts, Crafts & Sewing",Beading & Jewelry Making,Jewelry Making Tools & Accessories,Kilns & Firing Accessories,Kilns,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Firing-Accessories/zgbs/arts-crafts/2933705011,"Arts, Crafts & Sewing",Beading & Jewelry Making,Jewelry Making Tools & Accessories,Kilns & Firing Accessories,Firing Accessories,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Jewelry-Loupes/zgbs/arts-crafts/8090802011,"Arts, Crafts & Sewing",Beading & Jewelry Making,Jewelry Making Tools & Accessories,Loupes,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Jewelry-Patterns/zgbs/arts-crafts/8090806011,"Arts, Crafts & Sewing",Beading & Jewelry Making,Jewelry Patterns,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Jewelry-Metal-Stamping-Tools/zgbs/arts-crafts/8090814011,"Arts, Crafts & Sewing",Beading & Jewelry Making,Metal Stamping Tools,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Jewelry-Making-Polishing-Buffing/zgbs/arts-crafts/12896191,"Arts, Crafts & Sewing",Beading & Jewelry Making,Polishing & Buffing,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Purse-Making-Supplies/zgbs/arts-crafts/3097796011,"Arts, Crafts & Sewing",Beading & Jewelry Making,Purse Making,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Beading-Storage/zgbs/arts-crafts/8090936011,"Arts, Crafts & Sewing",Beading & Jewelry Making,Storage,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Jewelry-Making-Wax-Molding-Materials/zgbs/arts-crafts/12896201,"Arts, Crafts & Sewing",Beading & Jewelry Making,Wax Molding Materials,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Craft-Supplies-Materials/zgbs/arts-crafts/378733011,"Arts, Crafts & Sewing",Craft Supplies,,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Basket-Making-Supplies/zgbs/arts-crafts/12890801,"Arts, Crafts & Sewing",Craft Supplies,Basket Making,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Candle-Making-Supplies/zgbs/arts-crafts/262597011,"Arts, Crafts & Sewing",Craft Supplies,Candle Making,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Candle-Making-Dyes/zgbs/arts-crafts/262598011,"Arts, Crafts & Sewing",Craft Supplies,Candle Making,Dyes,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Candle-Making-Kits/zgbs/arts-crafts/262599011,"Arts, Crafts & Sewing",Craft Supplies,Candle Making,Kits,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Candle-Making-Molds/zgbs/arts-crafts/262600011,"Arts, Crafts & Sewing",Craft Supplies,Candle Making,Molds,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Candle-Making-Scents/zgbs/arts-crafts/262601011,"Arts, Crafts & Sewing",Craft Supplies,Candle Making,Scents,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Candle-Making-Wax/zgbs/arts-crafts/262602011,"Arts, Crafts & Sewing",Craft Supplies,Candle Making,Wax,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Candle-Making-Wicks/zgbs/arts-crafts/262603011,"Arts, Crafts & Sewing",Craft Supplies,Candle Making,Wicks,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Ceramic-Pottery-Supplies/zgbs/arts-crafts/12896441,"Arts, Crafts & Sewing",Craft Supplies,Ceramics & Pottery,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Ceramic-Pottery-Tools/zgbs/arts-crafts/12896461,"Arts, Crafts & Sewing",Craft Supplies,Ceramics & Pottery,Ceramic & Pottery Tools,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Clay-Extruders-Mixers-Presses/zgbs/arts-crafts/12896471,"Arts, Crafts & Sewing",Craft Supplies,Ceramics & Pottery,"Clay Extruders, Mixers & Presses",,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Clay-Molds/zgbs/arts-crafts/262604011,"Arts, Crafts & Sewing",Craft Supplies,Ceramics & Pottery,Clay Molds,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Clays-Doughs/zgbs/arts-crafts/12896491,"Arts, Crafts & Sewing",Craft Supplies,Ceramics & Pottery,Clays & Doughs,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Pottery-Modeling-Clays/zgbs/arts-crafts/689390011,"Arts, Crafts & Sewing",Craft Supplies,Ceramics & Pottery,Clays & Doughs,Clay,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Ceramics-Dough/zgbs/arts-crafts/689391011,"Arts, Crafts & Sewing",Craft Supplies,Ceramics & Pottery,Clays & Doughs,Dough,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Ceramics-Glazes/zgbs/arts-crafts/12896501,"Arts, Crafts & Sewing",Craft Supplies,Ceramics & Pottery,Glazes,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Pottery-Wheels-Accessories/zgbs/arts-crafts/12896521,"Arts, Crafts & Sewing",Craft Supplies,Ceramics & Pottery,Pottery Wheels & Accessories,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Pug-Mills-Slab-Rollers/zgbs/arts-crafts/12896531,"Arts, Crafts & Sewing",Craft Supplies,Ceramics & Pottery,Pug Mills & Slab Rollers,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Ready-Paint-Ceramics/zgbs/arts-crafts/8090836011,"Arts, Crafts & Sewing",Craft Supplies,Ceramics & Pottery,Ready-to-Paint Ceramics,,,,
TRUE,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Craft-Supplies/zgbs/arts-crafts/8090710011,"Arts, Crafts & Sewing",Craft Supplies,Craft Supplies,,,,,
