,select,amazon_url,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8
1671,True,https://www.amazon.com/Best-Sellers-Audible-Audiobooks-Parenting-School-Age-Children/zgbs/audible/18574793011,Audible Books & Originals,"Relationships, Parenting & Personal Development",Parenting & Families,School-Age Children,,,,
1672,True,https://www.amazon.com/Best-Sellers-Audible-Audiobooks-Siblings/zgbs/audible/18574833011,Audible Books & Originals,"Relationships, Parenting & Personal Development",Parenting & Families,Siblings,,,,
1673,True,https://www.amazon.com/Best-Sellers-Audible-Audiobooks-Single-Parents/zgbs/audible/18574834011,Audible Books & Originals,"Relationships, Parenting & Personal Development",Parenting & Families,Single Parents,,,,
1674,True,https://www.amazon.com/Best-Sellers-Audible-Audiobooks-Step-Parenting-Blended-Families/zgbs/audible/18574835011,Audible Books & Originals,"Relationships, Parenting & Personal Development",Parenting & Families,Step Parenting & Blended Families,,,,
1675,True,https://www.amazon.com/Best-Sellers-Audible-Audiobooks-Parenting-Teenagers/zgbs/audible/18574799011,Audible Books & Originals,"Relationships, Parenting & Personal Development",Parenting & Families,Teenagers,,,,
1676,True,https://www.amazon.com/Best-Sellers-Audible-Audiobooks-Personal-Development/zgbs/audible/18574800011,Audible Books & Originals,"Relationships, Parenting & Personal Development",Personal Development,,,,,
1677,True,https://www.amazon.com/Best-Sellers-Audible-Audiobooks-Addiction-Recovery/zgbs/audible/18573371011,Audible Books & Originals,"Relationships, Parenting & Personal Development",Personal Development,Addiction & Recovery,,,,
1678,True,https://www.amazon.com/Best-Sellers-Audible-Audiobooks-Alcoholism/zgbs/audible/18573373011,Audible Books & Originals,"Relationships, Parenting & Personal Development",Personal Development,Addiction & Recovery,Alcoholism,,,
1679,True,https://www.amazon.com/Best-Sellers-Audible-Audiobooks-Drug-Dependency/zgbs/audible/18573374011,Audible Books & Originals,"Relationships, Parenting & Personal Development",Personal Development,Addiction & Recovery,Drug Dependency,,,
1680,True,https://www.amazon.com/Best-Sellers-Audible-Audiobooks-Sexual-Addiction/zgbs/audible/18573376011,Audible Books & Originals,"Relationships, Parenting & Personal Development",Personal Development,Addiction & Recovery,Sexual,,,
1681,True,https://www.amazon.com/Best-Sellers-Audible-Audiobooks-Smoking-Tobacco/zgbs/audible/18573377011,Audible Books & Originals,"Relationships, Parenting & Personal Development",Personal Development,Addiction & Recovery,Smoking & Tobacco,,,
1682,True,https://www.amazon.com/Best-Sellers-Audible-Audiobooks-Twelve-Step-Programs/zgbs/audible/18573378011,Audible Books & Originals,"Relationships, Parenting & Personal Development",Personal Development,Addiction & Recovery,Twelve-Step Programs,,,
1683,True,https://www.amazon.com/Best-Sellers-Audible-Audiobooks-Anger-Management/zgbs/audible/18574801011,Audible Books & Originals,"Relationships, Parenting & Personal Development",Personal Development,Anger Management,,,,
1684,True,https://www.amazon.com/Best-Sellers-Audible-Audiobooks-Communication-Social-Skills/zgbs/audible/18574802011,Audible Books & Originals,"Relationships, Parenting & Personal Development",Personal Development,Communication & Social Skills,,,,
1685,True,https://www.amazon.com/Best-Sellers-Audible-Audiobooks-Creativity/zgbs/audible/18574803011,Audible Books & Originals,"Relationships, Parenting & Personal Development",Personal Development,Creativity,,,,
1686,True,https://www.amazon.com/Best-Sellers-Audible-Audiobooks-Dream-Analysis/zgbs/audible/18574804011,Audible Books & Originals,"Relationships, Parenting & Personal Development",Personal Development,Dream Analysis,,,,
1687,True,https://www.amazon.com/Best-Sellers-Audible-Audiobooks-Emotions/zgbs/audible/18574805011,Audible Books & Originals,"Relationships, Parenting & Personal Development",Personal Development,Emotions,,,,
1688,True,https://www.amazon.com/Best-Sellers-Audible-Audiobooks-Grief-Loss/zgbs/audible/18574806011,Audible Books & Originals,"Relationships, Parenting & Personal Development",Personal Development,Grief & Loss,,,,
1689,True,https://www.amazon.com/Best-Sellers-Audible-Audiobooks-Meditation/zgbs/audible/18573399011,Audible Books & Originals,"Relationships, Parenting & Personal Development",Personal Development,Meditation,,,,
1690,True,https://www.amazon.com/Best-Sellers-Audible-Audiobooks-Memory-Improvement/zgbs/audible/18574807011,Audible Books & Originals,"Relationships, Parenting & Personal Development",Personal Development,Memory Improvement,,,,
1691,True,https://www.amazon.com/Best-Sellers-Audible-Audiobooks-Personal-Success/zgbs/audible/18574809011,Audible Books & Originals,"Relationships, Parenting & Personal Development",Personal Development,Personal Success,,,,
1692,True,https://www.amazon.com/Best-Sellers-Audible-Audiobooks-Self-Esteem/zgbs/audible/18574810011,Audible Books & Originals,"Relationships, Parenting & Personal Development",Personal Development,Self-Esteem,,,,
1693,True,https://www.amazon.com/Best-Sellers-Audible-Audiobooks-Self-Hypnosis/zgbs/audible/18574811011,Audible Books & Originals,"Relationships, Parenting & Personal Development",Personal Development,Self-Hypnosis,,,,
1694,True,https://www.amazon.com/Best-Sellers-Audible-Audiobooks-Stress-Management/zgbs/audible/18574812011,Audible Books & Originals,"Relationships, Parenting & Personal Development",Personal Development,Stress Management,,,,
